Fecha,Departamento,CantidadTotal
30/10/2017,BOYACÁ,1
30/10/2017,CALDAS,1
30/10/2017,CUNDINAMARCA,2
30/10/2017,CÓRDOBA,1
30/10/2017,NARIÑO,4
30/10/2017,PUTUMAYO,1
30/10/2017,SANTANDER,1
30/10/2017,VALLE,5
31/10/2017,ANTIOQUIA,8
31/10/2017,ATLÁNTICO,3
31/10/2017,CALDAS,2
31/10/2017,CAUCA,4
31/10/2017,CHOCÓ,1
31/10/2017,CUNDINAMARCA,5
31/10/2017,HUILA,1
31/10/2017,META,1
31/10/2017,NARIÑO,2
31/10/2017,NORTE DE SANTANDER,2
31/10/2017,QUINDÍO,1
31/10/2017,RISARALDA,1
31/10/2017,SANTANDER,2
31/10/2017,SUCRE,1
31/10/2017,TOLIMA,2
31/10/2017,VALLE,9
01/11/2017,ANTIOQUIA,4
01/11/2017,ATLÁNTICO,3
01/11/2017,BOYACÁ,2
01/11/2017,CAQUETÁ,4
01/11/2017,CAUCA,1
01/11/2017,CUNDINAMARCA,3
01/11/2017,CÓRDOBA,1
01/11/2017,GUAJIRA,2
01/11/2017,NORTE DE SANTANDER,1
01/11/2017,PUTUMAYO,1
01/11/2017,QUINDÍO,1
01/11/2017,RISARALDA,1
01/11/2017,SANTANDER,2
01/11/2017,VALLE,6
02/11/2017,ANTIOQUIA,5
02/11/2017,ATLÁNTICO,1
02/11/2017,BOLÍVAR,1
02/11/2017,CALDAS,1
02/11/2017,CAQUETÁ,1
02/11/2017,CESAR,1
02/11/2017,CUNDINAMARCA,3
02/11/2017,CÓRDOBA,1
02/11/2017,HUILA,2
02/11/2017,META,2
02/11/2017,NARIÑO,1
02/11/2017,NORTE DE SANTANDER,1
02/11/2017,TOLIMA,1
02/11/2017,VALLE,3
03/11/2017,ANTIOQUIA,9
03/11/2017,ATLÁNTICO,2
03/11/2017,BOYACÁ,1
03/11/2017,CASANARE,2
03/11/2017,CUNDINAMARCA,2
03/11/2017,META,1
03/11/2017,NARIÑO,1
03/11/2017,PUTUMAYO,1
03/11/2017,QUINDÍO,1
03/11/2017,RISARALDA,1
03/11/2017,SUCRE,2
03/11/2017,VALLE,3
04/11/2017,ANTIOQUIA,5
04/11/2017,ATLÁNTICO,3
04/11/2017,BOLÍVAR,4
04/11/2017,CUNDINAMARCA,9
04/11/2017,GUAJIRA,1
04/11/2017,MAGDALENA,1
04/11/2017,META,4
04/11/2017,NARIÑO,1
04/11/2017,NORTE DE SANTANDER,4
04/11/2017,QUINDÍO,1
04/11/2017,TOLIMA,1
04/11/2017,VALLE,10
05/11/2017,ANTIOQUIA,9
05/11/2017,ATLÁNTICO,2
05/11/2017,BOLÍVAR,4
05/11/2017,CALDAS,1
05/11/2017,CAUCA,3
05/11/2017,CUNDINAMARCA,10
05/11/2017,CÓRDOBA,1
05/11/2017,HUILA,2
05/11/2017,META,1
05/11/2017,NARIÑO,4
05/11/2017,PUTUMAYO,2
05/11/2017,SANTANDER,2
05/11/2017,VALLE,12
06/11/2017,ANTIOQUIA,5
06/11/2017,ATLÁNTICO,4
06/11/2017,BOLÍVAR,1
06/11/2017,BOYACÁ,1
06/11/2017,CAUCA,4
06/11/2017,CUNDINAMARCA,4
06/11/2017,CÓRDOBA,2
06/11/2017,META,2
06/11/2017,NARIÑO,3
06/11/2017,NORTE DE SANTANDER,2
06/11/2017,RISARALDA,1
06/11/2017,SANTANDER,1
06/11/2017,TOLIMA,2
06/11/2017,VALLE,9
07/11/2017,ANTIOQUIA,3
07/11/2017,ATLÁNTICO,1
07/11/2017,BOLÍVAR,1
07/11/2017,CALDAS,1
07/11/2017,CAQUETÁ,2
07/11/2017,CESAR,1
07/11/2017,CHOCÓ,1
07/11/2017,CUNDINAMARCA,2
07/11/2017,CÓRDOBA,1
07/11/2017,HUILA,2
07/11/2017,META,1
07/11/2017,NARIÑO,4
07/11/2017,NORTE DE SANTANDER,4
07/11/2017,RISARALDA,2
07/11/2017,VALLE,2
08/11/2017,ANTIOQUIA,7
08/11/2017,ATLÁNTICO,2
08/11/2017,CALDAS,1
08/11/2017,CAQUETÁ,1
08/11/2017,CAUCA,1
08/11/2017,CUNDINAMARCA,4
08/11/2017,CÓRDOBA,3
08/11/2017,MAGDALENA,2
08/11/2017,NORTE DE SANTANDER,2
08/11/2017,QUINDÍO,4
08/11/2017,RISARALDA,2
08/11/2017,VALLE,8
09/11/2017,ANTIOQUIA,5
09/11/2017,ATLÁNTICO,1
09/11/2017,CASANARE,2
09/11/2017,CAUCA,1
09/11/2017,CESAR,1
09/11/2017,CHOCÓ,2
09/11/2017,CUNDINAMARCA,5
09/11/2017,META,1
09/11/2017,PUTUMAYO,1
09/11/2017,TOLIMA,3
09/11/2017,VALLE,7
10/11/2017,ANTIOQUIA,4
10/11/2017,ARAUCA,1
10/11/2017,BOLÍVAR,2
10/11/2017,CALDAS,1
10/11/2017,CAUCA,3
10/11/2017,CESAR,2
10/11/2017,CUNDINAMARCA,5
10/11/2017,META,2
10/11/2017,NARIÑO,2
10/11/2017,NORTE DE SANTANDER,4
10/11/2017,QUINDÍO,1
10/11/2017,RISARALDA,2
10/11/2017,SUCRE,1
10/11/2017,TOLIMA,1
10/11/2017,VALLE,6
11/11/2017,ANTIOQUIA,6
11/11/2017,ATLÁNTICO,2
11/11/2017,BOLÍVAR,3
11/11/2017,CALDAS,1
11/11/2017,CAUCA,1
11/11/2017,CESAR,4
11/11/2017,CUNDINAMARCA,7
11/11/2017,HUILA,2
11/11/2017,MAGDALENA,1
11/11/2017,META,1
11/11/2017,NARIÑO,2
11/11/2017,PUTUMAYO,1
11/11/2017,RISARALDA,6
11/11/2017,SUCRE,1
11/11/2017,TOLIMA,1
11/11/2017,VALLE,5
12/11/2017,ANTIOQUIA,11
12/11/2017,ATLÁNTICO,4
12/11/2017,BOLÍVAR,6
12/11/2017,CALDAS,3
12/11/2017,CAUCA,5
12/11/2017,CESAR,1
12/11/2017,CHOCÓ,1
12/11/2017,CUNDINAMARCA,7
12/11/2017,CÓRDOBA,1
12/11/2017,GUAJIRA,1
12/11/2017,MAGDALENA,1
12/11/2017,NARIÑO,5
12/11/2017,NORTE DE SANTANDER,1
12/11/2017,SANTANDER,1
12/11/2017,TOLIMA,1
12/11/2017,VALLE,11
13/11/2017,ANTIOQUIA,3
13/11/2017,ATLÁNTICO,1
13/11/2017,BOLÍVAR,4
13/11/2017,CAQUETÁ,2
13/11/2017,CASANARE,1
13/11/2017,CAUCA,2
13/11/2017,CESAR,1
13/11/2017,CUNDINAMARCA,3
13/11/2017,CÓRDOBA,1
13/11/2017,MAGDALENA,2
13/11/2017,NARIÑO,1
13/11/2017,NORTE DE SANTANDER,1
13/11/2017,PUTUMAYO,1
13/11/2017,QUINDÍO,1
13/11/2017,SANTANDER,1
13/11/2017,VALLE,4
14/11/2017,ANTIOQUIA,5
14/11/2017,ARAUCA,1
14/11/2017,ATLÁNTICO,2
14/11/2017,BOLÍVAR,1
14/11/2017,CESAR,1
14/11/2017,CHOCÓ,2
14/11/2017,CUNDINAMARCA,2
14/11/2017,CÓRDOBA,1
14/11/2017,GUAJIRA,1
14/11/2017,HUILA,2
14/11/2017,META,1
14/11/2017,NORTE DE SANTANDER,4
14/11/2017,PUTUMAYO,1
14/11/2017,RISARALDA,1
14/11/2017,SUCRE,1
14/11/2017,TOLIMA,1
14/11/2017,VALLE,4
15/11/2017,ANTIOQUIA,3
15/11/2017,ATLÁNTICO,2
15/11/2017,CESAR,2
15/11/2017,CHOCÓ,1
15/11/2017,CUNDINAMARCA,1
15/11/2017,CÓRDOBA,1
15/11/2017,NORTE DE SANTANDER,5
15/11/2017,SUCRE,1
15/11/2017,VALLE,6
16/11/2017,ANTIOQUIA,6
16/11/2017,ATLÁNTICO,2
16/11/2017,BOLÍVAR,2
16/11/2017,CALDAS,1
16/11/2017,CAQUETÁ,1
16/11/2017,CAUCA,4
16/11/2017,CUNDINAMARCA,1
16/11/2017,HUILA,1
16/11/2017,NARIÑO,2
16/11/2017,NORTE DE SANTANDER,1
16/11/2017,QUINDÍO,1
16/11/2017,SAN ANDRÉS,1
16/11/2017,SANTANDER,1
16/11/2017,VALLE,6
17/11/2017,ANTIOQUIA,4
17/11/2017,ATLÁNTICO,2
17/11/2017,BOLÍVAR,1
17/11/2017,CAUCA,2
17/11/2017,CESAR,1
17/11/2017,CHOCÓ,1
17/11/2017,CUNDINAMARCA,1
17/11/2017,CÓRDOBA,1
17/11/2017,HUILA,2
17/11/2017,META,1
17/11/2017,NARIÑO,2
17/11/2017,SANTANDER,1
17/11/2017,VALLE,4
18/11/2017,ANTIOQUIA,6
18/11/2017,ATLÁNTICO,3
18/11/2017,CAQUETÁ,2
18/11/2017,CASANARE,1
18/11/2017,CAUCA,1
18/11/2017,CESAR,1
18/11/2017,CUNDINAMARCA,6
18/11/2017,CÓRDOBA,2
18/11/2017,HUILA,1
18/11/2017,MAGDALENA,1
18/11/2017,NARIÑO,1
18/11/2017,NORTE DE SANTANDER,2
18/11/2017,RISARALDA,1
18/11/2017,SANTANDER,1
18/11/2017,TOLIMA,4
18/11/2017,VALLE,2
19/11/2017,ANTIOQUIA,5
19/11/2017,ATLÁNTICO,2
19/11/2017,BOYACÁ,1
19/11/2017,CALDAS,1
19/11/2017,CAQUETÁ,1
19/11/2017,CHOCÓ,3
19/11/2017,CUNDINAMARCA,7
19/11/2017,CÓRDOBA,1
19/11/2017,GUAJIRA,1
19/11/2017,META,2
19/11/2017,NARIÑO,1
19/11/2017,NORTE DE SANTANDER,3
19/11/2017,PUTUMAYO,2
19/11/2017,QUINDÍO,1
19/11/2017,TOLIMA,1
19/11/2017,VALLE,6
20/11/2017,ANTIOQUIA,5
20/11/2017,ATLÁNTICO,1
20/11/2017,BOYACÁ,1
20/11/2017,CALDAS,1
20/11/2017,CASANARE,2
20/11/2017,CAUCA,3
20/11/2017,CUNDINAMARCA,1
20/11/2017,GUAJIRA,1
20/11/2017,HUILA,1
20/11/2017,NARIÑO,3
20/11/2017,NORTE DE SANTANDER,1
20/11/2017,QUINDÍO,2
20/11/2017,SANTANDER,1
20/11/2017,TOLIMA,1
20/11/2017,VALLE,4
21/11/2017,ANTIOQUIA,4
21/11/2017,BOLÍVAR,2
21/11/2017,CASANARE,1
21/11/2017,CAUCA,1
21/11/2017,CUNDINAMARCA,5
21/11/2017,CÓRDOBA,3
21/11/2017,META,1
21/11/2017,NARIÑO,4
21/11/2017,NORTE DE SANTANDER,1
21/11/2017,QUINDÍO,1
21/11/2017,SAN ANDRÉS,1
21/11/2017,SANTANDER,1
21/11/2017,VALLE,5
22/11/2017,ANTIOQUIA,3
22/11/2017,ATLÁNTICO,2
22/11/2017,CALDAS,1
22/11/2017,CESAR,1
22/11/2017,CUNDINAMARCA,1
22/11/2017,MAGDALENA,2
22/11/2017,NORTE DE SANTANDER,1
22/11/2017,SUCRE,1
22/11/2017,VALLE,5
23/11/2017,ANTIOQUIA,5
23/11/2017,ATLÁNTICO,2
23/11/2017,CUNDINAMARCA,5
23/11/2017,CÓRDOBA,2
23/11/2017,MAGDALENA,1
23/11/2017,NARIÑO,2
23/11/2017,NORTE DE SANTANDER,5
23/11/2017,PUTUMAYO,1
23/11/2017,QUINDÍO,1
23/11/2017,TOLIMA,4
23/11/2017,VALLE,13
24/11/2017,ANTIOQUIA,3
24/11/2017,ATLÁNTICO,1
24/11/2017,CAQUETÁ,2
24/11/2017,CHOCÓ,1
24/11/2017,CUNDINAMARCA,3
24/11/2017,MAGDALENA,1
24/11/2017,META,2
24/11/2017,NARIÑO,2
24/11/2017,PUTUMAYO,1
24/11/2017,RISARALDA,1
24/11/2017,TOLIMA,1
24/11/2017,VALLE,3
25/11/2017,ANTIOQUIA,3
25/11/2017,ATLÁNTICO,2
25/11/2017,CAUCA,2
25/11/2017,CESAR,1
25/11/2017,CUNDINAMARCA,7
25/11/2017,CÓRDOBA,1
25/11/2017,GUAJIRA,1
25/11/2017,GUAVIARE,1
25/11/2017,HUILA,2
25/11/2017,META,1
25/11/2017,NARIÑO,5
25/11/2017,NORTE DE SANTANDER,4
25/11/2017,SUCRE,1
25/11/2017,VALLE,4
26/11/2017,ANTIOQUIA,8
26/11/2017,ARAUCA,1
26/11/2017,ATLÁNTICO,5
26/11/2017,BOLÍVAR,2
26/11/2017,BOYACÁ,1
26/11/2017,CALDAS,1
26/11/2017,CASANARE,1
26/11/2017,CAUCA,8
26/11/2017,CESAR,1
26/11/2017,CHOCÓ,2
26/11/2017,CUNDINAMARCA,10
26/11/2017,CÓRDOBA,1
26/11/2017,HUILA,1
26/11/2017,META,1
26/11/2017,NARIÑO,5
26/11/2017,NORTE DE SANTANDER,3
26/11/2017,QUINDÍO,2
26/11/2017,SANTANDER,2
26/11/2017,SUCRE,1
26/11/2017,VALLE,11
27/11/2017,ANTIOQUIA,3
27/11/2017,ATLÁNTICO,1
27/11/2017,BOLÍVAR,2
27/11/2017,CALDAS,1
27/11/2017,CAQUETÁ,1
27/11/2017,CESAR,1
27/11/2017,CUNDINAMARCA,3
27/11/2017,META,6
27/11/2017,NARIÑO,8
27/11/2017,NORTE DE SANTANDER,1
27/11/2017,QUINDÍO,1
27/11/2017,RISARALDA,1
27/11/2017,TOLIMA,1
27/11/2017,VALLE,7
28/11/2017,ANTIOQUIA,3
28/11/2017,BOLÍVAR,3
28/11/2017,BOYACÁ,1
28/11/2017,CAUCA,3
28/11/2017,CUNDINAMARCA,3
28/11/2017,GUAVIARE,1
28/11/2017,HUILA,1
28/11/2017,MAGDALENA,1
28/11/2017,PUTUMAYO,1
28/11/2017,TOLIMA,1
28/11/2017,VALLE,3
29/11/2017,AMAZONAS,1
29/11/2017,ANTIOQUIA,7
29/11/2017,BOLÍVAR,2
29/11/2017,CESAR,1
29/11/2017,CHOCÓ,1
29/11/2017,CUNDINAMARCA,4
29/11/2017,HUILA,1
29/11/2017,NORTE DE SANTANDER,1
29/11/2017,PUTUMAYO,1
29/11/2017,QUINDÍO,1
29/11/2017,SUCRE,1
29/11/2017,TOLIMA,1
29/11/2017,VALLE,12
30/11/2017,ANTIOQUIA,7
30/11/2017,ARAUCA,1
30/11/2017,ATLÁNTICO,1
30/11/2017,BOLÍVAR,1
30/11/2017,CALDAS,1
30/11/2017,CAUCA,7
30/11/2017,CESAR,1
30/11/2017,CHOCÓ,3
30/11/2017,CUNDINAMARCA,4
30/11/2017,CÓRDOBA,1
30/11/2017,HUILA,1
30/11/2017,MAGDALENA,1
30/11/2017,NARIÑO,2
30/11/2017,NORTE DE SANTANDER,3
30/11/2017,PUTUMAYO,1
30/11/2017,QUINDÍO,1
30/11/2017,RISARALDA,2
30/11/2017,SANTANDER,2
30/11/2017,TOLIMA,1
30/11/2017,VALLE,5
01/12/2017,ANTIOQUIA,10
01/12/2017,ATLÁNTICO,1
01/12/2017,BOLÍVAR,1
01/12/2017,CUNDINAMARCA,3
01/12/2017,CÓRDOBA,2
01/12/2017,GUAVIARE,1
01/12/2017,META,1
01/12/2017,NARIÑO,3
01/12/2017,NORTE DE SANTANDER,2
01/12/2017,SANTANDER,1
01/12/2017,VALLE,6
02/12/2017,ANTIOQUIA,2
02/12/2017,BOLÍVAR,2
02/12/2017,CAQUETÁ,3
02/12/2017,CUNDINAMARCA,4
02/12/2017,CÓRDOBA,3
02/12/2017,MAGDALENA,3
02/12/2017,META,1
02/12/2017,NARIÑO,2
02/12/2017,QUINDÍO,1
02/12/2017,SANTANDER,2
02/12/2017,SUCRE,1
02/12/2017,TOLIMA,3
02/12/2017,VALLE,7
03/12/2017,ANTIOQUIA,4
03/12/2017,ATLÁNTICO,2
03/12/2017,BOLÍVAR,2
03/12/2017,CALDAS,1
03/12/2017,CASANARE,2
03/12/2017,CAUCA,4
03/12/2017,CHOCÓ,1
03/12/2017,CUNDINAMARCA,8
03/12/2017,CÓRDOBA,2
03/12/2017,GUAJIRA,2
03/12/2017,META,2
03/12/2017,NARIÑO,5
03/12/2017,NORTE DE SANTANDER,2
03/12/2017,RISARALDA,3
03/12/2017,SANTANDER,3
03/12/2017,TOLIMA,1
03/12/2017,VALLE,13
04/12/2017,ANTIOQUIA,5
04/12/2017,BOLÍVAR,2
04/12/2017,CAUCA,3
04/12/2017,CUNDINAMARCA,6
04/12/2017,MAGDALENA,1
04/12/2017,NARIÑO,2
04/12/2017,NORTE DE SANTANDER,1
04/12/2017,PUTUMAYO,1
04/12/2017,VALLE,4
05/12/2017,ANTIOQUIA,3
05/12/2017,ATLÁNTICO,2
05/12/2017,CAQUETÁ,1
05/12/2017,CAUCA,1
05/12/2017,CUNDINAMARCA,4
05/12/2017,GUAJIRA,3
05/12/2017,HUILA,1
05/12/2017,NARIÑO,2
05/12/2017,NORTE DE SANTANDER,1
05/12/2017,PUTUMAYO,1
05/12/2017,RISARALDA,2
05/12/2017,TOLIMA,2
05/12/2017,VALLE,11
06/12/2017,ANTIOQUIA,3
06/12/2017,ATLÁNTICO,1
06/12/2017,BOLÍVAR,1
06/12/2017,BOYACÁ,2
06/12/2017,CHOCÓ,2
06/12/2017,CUNDINAMARCA,6
06/12/2017,CÓRDOBA,3
06/12/2017,GUAJIRA,2
06/12/2017,NARIÑO,1
06/12/2017,NORTE DE SANTANDER,7
06/12/2017,RISARALDA,1
06/12/2017,SUCRE,3
06/12/2017,VALLE,4
07/12/2017,ANTIOQUIA,4
07/12/2017,ATLÁNTICO,4
07/12/2017,BOLÍVAR,3
07/12/2017,CESAR,1
07/12/2017,CHOCÓ,2
07/12/2017,CUNDINAMARCA,3
07/12/2017,META,2
07/12/2017,NARIÑO,1
07/12/2017,QUINDÍO,2
07/12/2017,RISARALDA,1
07/12/2017,SANTANDER,1
07/12/2017,VALLE,5
08/12/2017,ANTIOQUIA,9
08/12/2017,ATLÁNTICO,4
08/12/2017,BOLÍVAR,1
08/12/2017,CALDAS,1
08/12/2017,CAQUETÁ,1
08/12/2017,CASANARE,1
08/12/2017,CAUCA,8
08/12/2017,CESAR,1
08/12/2017,CHOCÓ,2
08/12/2017,CUNDINAMARCA,13
08/12/2017,MAGDALENA,1
08/12/2017,NARIÑO,2
08/12/2017,NORTE DE SANTANDER,2
08/12/2017,PUTUMAYO,1
08/12/2017,QUINDÍO,1
08/12/2017,TOLIMA,2
08/12/2017,VALLE,11
09/12/2017,ANTIOQUIA,3
09/12/2017,BOLÍVAR,1
09/12/2017,CAQUETÁ,1
09/12/2017,CAUCA,1
09/12/2017,CESAR,2
09/12/2017,CUNDINAMARCA,7
09/12/2017,CÓRDOBA,1
09/12/2017,MAGDALENA,1
09/12/2017,META,1
09/12/2017,NORTE DE SANTANDER,1
09/12/2017,PUTUMAYO,1
09/12/2017,SANTANDER,1
09/12/2017,TOLIMA,2
09/12/2017,VALLE,8
10/12/2017,ANTIOQUIA,6
10/12/2017,ATLÁNTICO,2
10/12/2017,BOLÍVAR,1
10/12/2017,CALDAS,1
10/12/2017,CASANARE,1
10/12/2017,CAUCA,1
10/12/2017,CHOCÓ,1
10/12/2017,CUNDINAMARCA,7
10/12/2017,CÓRDOBA,1
10/12/2017,HUILA,2
10/12/2017,MAGDALENA,1
10/12/2017,META,2
10/12/2017,NARIÑO,1
10/12/2017,RISARALDA,1
10/12/2017,TOLIMA,5
10/12/2017,VALLE,10
11/12/2017,ANTIOQUIA,6
11/12/2017,ATLÁNTICO,1
11/12/2017,BOLÍVAR,2
11/12/2017,CAQUETÁ,2
11/12/2017,CAUCA,3
11/12/2017,CUNDINAMARCA,3
11/12/2017,CÓRDOBA,1
11/12/2017,HUILA,2
11/12/2017,META,2
11/12/2017,NARIÑO,1
11/12/2017,NORTE DE SANTANDER,2
11/12/2017,QUINDÍO,2
11/12/2017,RISARALDA,1
11/12/2017,SANTANDER,2
11/12/2017,SUCRE,1
11/12/2017,TOLIMA,1
11/12/2017,VALLE,9
12/12/2017,ANTIOQUIA,8
12/12/2017,ATLÁNTICO,2
12/12/2017,CASANARE,2
12/12/2017,CAUCA,2
12/12/2017,CUNDINAMARCA,3
12/12/2017,CÓRDOBA,1
12/12/2017,MAGDALENA,2
12/12/2017,NARIÑO,1
12/12/2017,QUINDÍO,3
12/12/2017,TOLIMA,2
12/12/2017,VALLE,4
13/12/2017,ANTIOQUIA,5
13/12/2017,ATLÁNTICO,1
13/12/2017,CAQUETÁ,1
13/12/2017,CASANARE,1
13/12/2017,CUNDINAMARCA,1
13/12/2017,CÓRDOBA,1
13/12/2017,GUAJIRA,1
13/12/2017,META,2
13/12/2017,NARIÑO,3
13/12/2017,NORTE DE SANTANDER,1
13/12/2017,RISARALDA,1
13/12/2017,SUCRE,1
13/12/2017,VALLE,11
14/12/2017,ANTIOQUIA,7
14/12/2017,ATLÁNTICO,2
14/12/2017,CALDAS,1
14/12/2017,CAUCA,2
14/12/2017,CUNDINAMARCA,5
14/12/2017,HUILA,4
14/12/2017,MAGDALENA,2
14/12/2017,META,2
14/12/2017,NARIÑO,1
14/12/2017,NORTE DE SANTANDER,1
14/12/2017,SUCRE,1
14/12/2017,TOLIMA,1
14/12/2017,VALLE,7
15/12/2017,ANTIOQUIA,7
15/12/2017,ATLÁNTICO,1
15/12/2017,BOLÍVAR,1
15/12/2017,CALDAS,2
15/12/2017,CAUCA,1
15/12/2017,CUNDINAMARCA,5
15/12/2017,CÓRDOBA,2
15/12/2017,GUAJIRA,1
15/12/2017,GUAVIARE,1
15/12/2017,HUILA,1
15/12/2017,NARIÑO,4
15/12/2017,RISARALDA,2
15/12/2017,SUCRE,1
15/12/2017,TOLIMA,1
15/12/2017,VALLE,4
16/12/2017,ANTIOQUIA,6
16/12/2017,ATLÁNTICO,3
16/12/2017,BOLÍVAR,3
16/12/2017,CALDAS,1
16/12/2017,CAUCA,2
16/12/2017,CESAR,1
16/12/2017,CUNDINAMARCA,3
16/12/2017,CÓRDOBA,1
16/12/2017,HUILA,1
16/12/2017,MAGDALENA,1
16/12/2017,NARIÑO,3
16/12/2017,NORTE DE SANTANDER,3
16/12/2017,PUTUMAYO,2
16/12/2017,QUINDÍO,3
16/12/2017,VALLE,6
17/12/2017,ANTIOQUIA,7
17/12/2017,ATLÁNTICO,2
17/12/2017,BOLÍVAR,8
17/12/2017,CALDAS,1
17/12/2017,CAUCA,3
17/12/2017,CHOCÓ,3
17/12/2017,CUNDINAMARCA,9
17/12/2017,HUILA,1
17/12/2017,MAGDALENA,1
17/12/2017,META,2
17/12/2017,NARIÑO,4
17/12/2017,NORTE DE SANTANDER,3
17/12/2017,QUINDÍO,2
17/12/2017,SANTANDER,2
17/12/2017,VALLE,12
18/12/2017,ANTIOQUIA,6
18/12/2017,ATLÁNTICO,3
18/12/2017,BOLÍVAR,2
18/12/2017,CALDAS,1
18/12/2017,CAUCA,3
18/12/2017,CESAR,1
18/12/2017,CUNDINAMARCA,3
18/12/2017,HUILA,1
18/12/2017,MAGDALENA,1
18/12/2017,META,2
18/12/2017,NARIÑO,1
18/12/2017,PUTUMAYO,3
18/12/2017,RISARALDA,3
18/12/2017,SAN ANDRÉS,2
18/12/2017,TOLIMA,1
18/12/2017,VALLE,6
19/12/2017,ANTIOQUIA,8
19/12/2017,BOLÍVAR,2
19/12/2017,CAQUETÁ,1
19/12/2017,CAUCA,1
19/12/2017,CUNDINAMARCA,1
19/12/2017,GUAJIRA,3
19/12/2017,META,1
19/12/2017,NARIÑO,1
19/12/2017,NORTE DE SANTANDER,1
19/12/2017,SUCRE,1
19/12/2017,TOLIMA,1
19/12/2017,VALLE,7
20/12/2017,ANTIOQUIA,2
20/12/2017,ATLÁNTICO,1
20/12/2017,BOLÍVAR,2
20/12/2017,CAQUETÁ,1
20/12/2017,CAUCA,1
20/12/2017,CHOCÓ,1
20/12/2017,CUNDINAMARCA,4
20/12/2017,GUAJIRA,2
20/12/2017,HUILA,3
20/12/2017,MAGDALENA,1
20/12/2017,NARIÑO,6
20/12/2017,NORTE DE SANTANDER,3
20/12/2017,PUTUMAYO,1
20/12/2017,SANTANDER,1
20/12/2017,VALLE,10
21/12/2017,ANTIOQUIA,4
21/12/2017,BOLÍVAR,1
21/12/2017,CASANARE,1
21/12/2017,CHOCÓ,1
21/12/2017,CÓRDOBA,1
21/12/2017,GUAJIRA,1
21/12/2017,MAGDALENA,1
21/12/2017,NORTE DE SANTANDER,1
21/12/2017,PUTUMAYO,1
21/12/2017,RISARALDA,1
21/12/2017,SANTANDER,1
21/12/2017,VALLE,13
22/12/2017,ANTIOQUIA,7
22/12/2017,ATLÁNTICO,1
22/12/2017,BOYACÁ,1
22/12/2017,CALDAS,2
22/12/2017,CAQUETÁ,1
22/12/2017,CAUCA,1
22/12/2017,CESAR,2
22/12/2017,CHOCÓ,1
22/12/2017,CUNDINAMARCA,6
22/12/2017,CÓRDOBA,1
22/12/2017,MAGDALENA,1
22/12/2017,META,1
22/12/2017,NORTE DE SANTANDER,3
22/12/2017,RISARALDA,1
22/12/2017,TOLIMA,1
22/12/2017,VALLE,10
23/12/2017,ANTIOQUIA,1
23/12/2017,ATLÁNTICO,1
23/12/2017,BOYACÁ,1
23/12/2017,CASANARE,3
23/12/2017,CAUCA,1
23/12/2017,CESAR,2
23/12/2017,CUNDINAMARCA,7
23/12/2017,CÓRDOBA,2
23/12/2017,GUAJIRA,2
23/12/2017,HUILA,2
23/12/2017,MAGDALENA,1
23/12/2017,META,2
23/12/2017,NORTE DE SANTANDER,2
23/12/2017,PUTUMAYO,1
23/12/2017,SAN ANDRÉS,1
23/12/2017,SUCRE,1
23/12/2017,VALLE,6
24/12/2017,ANTIOQUIA,8
24/12/2017,ATLÁNTICO,1
24/12/2017,BOLÍVAR,2
24/12/2017,BOYACÁ,2
24/12/2017,CAQUETÁ,1
24/12/2017,CAUCA,3
24/12/2017,CESAR,1
24/12/2017,CUNDINAMARCA,17
24/12/2017,CÓRDOBA,1
24/12/2017,GUAJIRA,2
24/12/2017,GUAVIARE,1
24/12/2017,HUILA,2
24/12/2017,MAGDALENA,2
24/12/2017,NARIÑO,3
24/12/2017,NORTE DE SANTANDER,3
24/12/2017,RISARALDA,1
24/12/2017,SANTANDER,1
24/12/2017,TOLIMA,3
24/12/2017,VALLE,16
25/12/2017,ANTIOQUIA,14
25/12/2017,ATLÁNTICO,2
25/12/2017,BOLÍVAR,1
25/12/2017,CALDAS,1
25/12/2017,CAUCA,5
25/12/2017,CHOCÓ,2
25/12/2017,CUNDINAMARCA,13
25/12/2017,GUAJIRA,3
25/12/2017,HUILA,1
25/12/2017,META,2
25/12/2017,NARIÑO,2
25/12/2017,PUTUMAYO,1
25/12/2017,QUINDÍO,1
25/12/2017,SANTANDER,4
25/12/2017,TOLIMA,2
25/12/2017,VALLE,8
26/12/2017,ANTIOQUIA,4
26/12/2017,ATLÁNTICO,2
26/12/2017,CALDAS,1
26/12/2017,CAUCA,2
26/12/2017,CUNDINAMARCA,3
26/12/2017,HUILA,1
26/12/2017,NARIÑO,1
26/12/2017,NORTE DE SANTANDER,1
26/12/2017,PUTUMAYO,1
26/12/2017,SANTANDER,3
26/12/2017,VALLE,8
27/12/2017,ANTIOQUIA,5
27/12/2017,ATLÁNTICO,2
27/12/2017,CALDAS,1
27/12/2017,CAQUETÁ,1
27/12/2017,CUNDINAMARCA,3
27/12/2017,GUAJIRA,1
27/12/2017,HUILA,2
27/12/2017,MAGDALENA,1
27/12/2017,NARIÑO,1
27/12/2017,VALLE,7
28/12/2017,ANTIOQUIA,7
28/12/2017,ATLÁNTICO,2
28/12/2017,BOLÍVAR,1
28/12/2017,CALDAS,1
28/12/2017,CAUCA,2
28/12/2017,CHOCÓ,1
28/12/2017,CUNDINAMARCA,2
28/12/2017,GUAJIRA,1
28/12/2017,MAGDALENA,1
28/12/2017,META,1
28/12/2017,NARIÑO,1
