name,Fecha,Departamento,CantidadTotal
Homicidios,01/01/2017,AMAZONAS,1
Homicidios,01/01/2017,ANTIOQUIA,13
Homicidios,01/01/2017,ATLÁNTICO,7
Homicidios,01/01/2017,BOYACÁ,1
Homicidios,01/01/2017,CALDAS,1
Homicidios,01/01/2017,CAQUETÁ,3
Homicidios,01/01/2017,CAUCA,13
Homicidios,01/01/2017,CESAR,1
Homicidios,01/01/2017,CUNDINAMARCA,12
Homicidios,01/01/2017,CÓRDOBA,1
Homicidios,01/01/2017,GUAJIRA,1
Homicidios,01/01/2017,HUILA,5
Homicidios,01/01/2017,MAGDALENA,2
Homicidios,01/01/2017,META,1
Homicidios,01/01/2017,NARIÑO,5
Homicidios,01/01/2017,NORTE DE SANTANDER,5
Homicidios,01/01/2017,PUTUMAYO,2
Homicidios,01/01/2017,QUINDÍO,1
Homicidios,01/01/2017,RISARALDA,3
Homicidios,01/01/2017,SANTANDER,2
Homicidios,01/01/2017,TOLIMA,2
Homicidios,01/01/2017,VALLE,13
Homicidios,02/01/2017,ANTIOQUIA,4
Homicidios,02/01/2017,ATLÁNTICO,2
Homicidios,02/01/2017,BOLÍVAR,2
Homicidios,02/01/2017,CAUCA,3
Homicidios,02/01/2017,CUNDINAMARCA,4
Homicidios,02/01/2017,CÓRDOBA,1
Homicidios,02/01/2017,META,1
Homicidios,02/01/2017,QUINDÍO,2
Homicidios,02/01/2017,RISARALDA,3
Homicidios,02/01/2017,TOLIMA,1
Homicidios,02/01/2017,VALLE,5
Homicidios,03/01/2017,ANTIOQUIA,1
Homicidios,03/01/2017,ATLÁNTICO,7
Homicidios,03/01/2017,BOLÍVAR,1
Homicidios,03/01/2017,CALDAS,2
Homicidios,03/01/2017,CAUCA,1
Homicidios,03/01/2017,CUNDINAMARCA,1
Homicidios,03/01/2017,GUAJIRA,2
Homicidios,03/01/2017,HUILA,1
Homicidios,03/01/2017,NARIÑO,2
Homicidios,03/01/2017,NORTE DE SANTANDER,2
Homicidios,03/01/2017,PUTUMAYO,1
Homicidios,03/01/2017,QUINDÍO,1
Homicidios,03/01/2017,RISARALDA,1
Homicidios,03/01/2017,SANTANDER,2
Homicidios,03/01/2017,VALLE,10
Homicidios,04/01/2017,ANTIOQUIA,6
Homicidios,04/01/2017,ATLÁNTICO,4
Homicidios,04/01/2017,CHOCÓ,1
Homicidios,04/01/2017,CUNDINAMARCA,6
Homicidios,04/01/2017,HUILA,1
Homicidios,04/01/2017,MAGDALENA,1
Homicidios,04/01/2017,META,1
Homicidios,04/01/2017,NARIÑO,4
Homicidios,04/01/2017,NORTE DE SANTANDER,5
Homicidios,04/01/2017,QUINDÍO,1
Homicidios,04/01/2017,RISARALDA,1
Homicidios,04/01/2017,SANTANDER,1
Homicidios,04/01/2017,VALLE,5
Homicidios,05/01/2017,ANTIOQUIA,5
Homicidios,05/01/2017,ATLÁNTICO,2
Homicidios,05/01/2017,BOLÍVAR,1
Homicidios,05/01/2017,CALDAS,1
Homicidios,05/01/2017,CAUCA,2
Homicidios,05/01/2017,CESAR,1
Homicidios,05/01/2017,CUNDINAMARCA,1
Homicidios,05/01/2017,CÓRDOBA,1
Homicidios,05/01/2017,GUAJIRA,1
Homicidios,05/01/2017,NARIÑO,2
Homicidios,05/01/2017,NORTE DE SANTANDER,1
Homicidios,05/01/2017,SUCRE,1
Homicidios,05/01/2017,VALLE,6
Homicidios,06/01/2017,ANTIOQUIA,6
Homicidios,06/01/2017,ATLÁNTICO,1
Homicidios,06/01/2017,BOYACÁ,1
Homicidios,06/01/2017,CAUCA,1
Homicidios,06/01/2017,CUNDINAMARCA,3
Homicidios,06/01/2017,HUILA,1
Homicidios,06/01/2017,NARIÑO,1
Homicidios,06/01/2017,RISARALDA,1
Homicidios,06/01/2017,SANTANDER,1
Homicidios,06/01/2017,TOLIMA,1
Homicidios,06/01/2017,VALLE,5
Homicidios,07/01/2017,ANTIOQUIA,5
Homicidios,07/01/2017,ATLÁNTICO,4
Homicidios,07/01/2017,BOYACÁ,1
Homicidios,07/01/2017,CALDAS,2
Homicidios,07/01/2017,CAQUETÁ,2
Homicidios,07/01/2017,CAUCA,1
Homicidios,07/01/2017,CESAR,1
Homicidios,07/01/2017,CHOCÓ,2
Homicidios,07/01/2017,CUNDINAMARCA,6
Homicidios,07/01/2017,MAGDALENA,1
Homicidios,07/01/2017,NARIÑO,2
Homicidios,07/01/2017,NORTE DE SANTANDER,2
Homicidios,07/01/2017,PUTUMAYO,1
Homicidios,07/01/2017,SUCRE,1
Homicidios,07/01/2017,TOLIMA,2
Homicidios,07/01/2017,VALLE,8
Homicidios,08/01/2017,ANTIOQUIA,5
Homicidios,08/01/2017,ATLÁNTICO,1
Homicidios,08/01/2017,BOLÍVAR,1
Homicidios,08/01/2017,CALDAS,1
Homicidios,08/01/2017,CASANARE,1
Homicidios,08/01/2017,CAUCA,2
Homicidios,08/01/2017,CUNDINAMARCA,7
Homicidios,08/01/2017,GUAJIRA,2
Homicidios,08/01/2017,HUILA,2
Homicidios,08/01/2017,NORTE DE SANTANDER,1
Homicidios,08/01/2017,RISARALDA,1
Homicidios,08/01/2017,SANTANDER,2
Homicidios,08/01/2017,TOLIMA,1
Homicidios,08/01/2017,VALLE,9
Homicidios,09/01/2017,ANTIOQUIA,4
Homicidios,09/01/2017,ARAUCA,3
Homicidios,09/01/2017,ATLÁNTICO,3
Homicidios,09/01/2017,BOLÍVAR,1
Homicidios,09/01/2017,CAUCA,4
Homicidios,09/01/2017,CESAR,2
Homicidios,09/01/2017,CHOCÓ,2
Homicidios,09/01/2017,CUNDINAMARCA,6
Homicidios,09/01/2017,META,1
Homicidios,09/01/2017,NARIÑO,1
Homicidios,09/01/2017,NORTE DE SANTANDER,2
Homicidios,09/01/2017,TOLIMA,1
Homicidios,09/01/2017,VALLE,4
Homicidios,10/01/2017,ANTIOQUIA,4
Homicidios,10/01/2017,ARAUCA,1
Homicidios,10/01/2017,ATLÁNTICO,3
Homicidios,10/01/2017,CAQUETÁ,1
Homicidios,10/01/2017,CAUCA,1
Homicidios,10/01/2017,CUNDINAMARCA,3
Homicidios,10/01/2017,HUILA,1
Homicidios,10/01/2017,NORTE DE SANTANDER,1
Homicidios,10/01/2017,PUTUMAYO,1
Homicidios,10/01/2017,QUINDÍO,1
Homicidios,10/01/2017,SANTANDER,1
Homicidios,10/01/2017,TOLIMA,1
Homicidios,10/01/2017,VALLE,3
Homicidios,11/01/2017,ANTIOQUIA,5
Homicidios,11/01/2017,ARAUCA,1
Homicidios,11/01/2017,ATLÁNTICO,4
Homicidios,11/01/2017,CALDAS,2
Homicidios,11/01/2017,CAUCA,1
Homicidios,11/01/2017,CUNDINAMARCA,1
Homicidios,11/01/2017,GUAJIRA,1
Homicidios,11/01/2017,HUILA,1
Homicidios,11/01/2017,NARIÑO,1
Homicidios,11/01/2017,NORTE DE SANTANDER,2
Homicidios,11/01/2017,QUINDÍO,1
Homicidios,11/01/2017,SUCRE,1
Homicidios,11/01/2017,TOLIMA,1
Homicidios,11/01/2017,VALLE,5
Homicidios,12/01/2017,ANTIOQUIA,7
Homicidios,12/01/2017,ATLÁNTICO,2
Homicidios,12/01/2017,BOLÍVAR,1
Homicidios,12/01/2017,CESAR,1
Homicidios,12/01/2017,CUNDINAMARCA,5
Homicidios,12/01/2017,CÓRDOBA,1
Homicidios,12/01/2017,GUAJIRA,1
Homicidios,12/01/2017,GUAVIARE,1
Homicidios,12/01/2017,NORTE DE SANTANDER,1
Homicidios,12/01/2017,RISARALDA,1
Homicidios,12/01/2017,SANTANDER,1
Homicidios,12/01/2017,VALLE,9
Homicidios,13/01/2017,ANTIOQUIA,6
Homicidios,13/01/2017,ATLÁNTICO,2
Homicidios,13/01/2017,BOLÍVAR,1
Homicidios,13/01/2017,CAUCA,1
Homicidios,13/01/2017,CESAR,1
Homicidios,13/01/2017,CUNDINAMARCA,3
Homicidios,13/01/2017,CÓRDOBA,1
Homicidios,13/01/2017,MAGDALENA,1
Homicidios,13/01/2017,NARIÑO,1
Homicidios,13/01/2017,NORTE DE SANTANDER,1
Homicidios,13/01/2017,TOLIMA,2
Homicidios,13/01/2017,VALLE,1
Homicidios,14/01/2017,ANTIOQUIA,14
Homicidios,14/01/2017,ATLÁNTICO,2
Homicidios,14/01/2017,CESAR,1
Homicidios,14/01/2017,CUNDINAMARCA,8
Homicidios,14/01/2017,CÓRDOBA,1
Homicidios,14/01/2017,HUILA,1
Homicidios,14/01/2017,META,1
Homicidios,14/01/2017,NARIÑO,1
Homicidios,14/01/2017,NORTE DE SANTANDER,2
Homicidios,14/01/2017,PUTUMAYO,1
Homicidios,14/01/2017,QUINDÍO,1
Homicidios,14/01/2017,RISARALDA,4
Homicidios,14/01/2017,SANTANDER,2
Homicidios,14/01/2017,TOLIMA,3
Homicidios,14/01/2017,VALLE,19
Homicidios,15/01/2017,ANTIOQUIA,4
Homicidios,15/01/2017,ATLÁNTICO,3
Homicidios,15/01/2017,CALDAS,1
Homicidios,15/01/2017,CAUCA,1
Homicidios,15/01/2017,CHOCÓ,2
Homicidios,15/01/2017,CUNDINAMARCA,10
Homicidios,15/01/2017,CÓRDOBA,2
Homicidios,15/01/2017,GUAJIRA,3
Homicidios,15/01/2017,NARIÑO,5
Homicidios,15/01/2017,NORTE DE SANTANDER,4
Homicidios,15/01/2017,QUINDÍO,1
Homicidios,15/01/2017,RISARALDA,2
Homicidios,15/01/2017,SANTANDER,1
Homicidios,15/01/2017,TOLIMA,2
Homicidios,15/01/2017,VALLE,8
Homicidios,16/01/2017,ANTIOQUIA,5
Homicidios,16/01/2017,ARAUCA,1
Homicidios,16/01/2017,BOLÍVAR,1
Homicidios,16/01/2017,CAQUETÁ,1
Homicidios,16/01/2017,CAUCA,6
Homicidios,16/01/2017,CESAR,1
Homicidios,16/01/2017,CUNDINAMARCA,2
Homicidios,16/01/2017,MAGDALENA,1
Homicidios,16/01/2017,META,1
Homicidios,16/01/2017,NARIÑO,3
Homicidios,16/01/2017,RISARALDA,1
Homicidios,16/01/2017,VALLE,7
Homicidios,17/01/2017,ANTIOQUIA,7
Homicidios,17/01/2017,CALDAS,2
Homicidios,17/01/2017,CAUCA,1
Homicidios,17/01/2017,CHOCÓ,2
Homicidios,17/01/2017,CUNDINAMARCA,5
Homicidios,17/01/2017,MAGDALENA,2
Homicidios,17/01/2017,RISARALDA,1
Homicidios,17/01/2017,VALLE,4
Homicidios,18/01/2017,ANTIOQUIA,1
Homicidios,18/01/2017,ATLÁNTICO,1
Homicidios,18/01/2017,BOLÍVAR,2
Homicidios,18/01/2017,CUNDINAMARCA,3
Homicidios,18/01/2017,GUAJIRA,1
Homicidios,18/01/2017,NARIÑO,1
Homicidios,18/01/2017,NORTE DE SANTANDER,1
Homicidios,18/01/2017,SANTANDER,1
Homicidios,18/01/2017,TOLIMA,1
Homicidios,18/01/2017,VALLE,2
Homicidios,19/01/2017,ANTIOQUIA,3
Homicidios,19/01/2017,ATLÁNTICO,4
Homicidios,19/01/2017,CASANARE,2
Homicidios,19/01/2017,CUNDINAMARCA,2
Homicidios,19/01/2017,CÓRDOBA,3
Homicidios,19/01/2017,GUAJIRA,1
Homicidios,19/01/2017,MAGDALENA,1
Homicidios,19/01/2017,NARIÑO,1
Homicidios,19/01/2017,RISARALDA,1
Homicidios,19/01/2017,SUCRE,1
Homicidios,19/01/2017,VALLE,4
Homicidios,20/01/2017,ANTIOQUIA,11
Homicidios,20/01/2017,ARAUCA,1
Homicidios,20/01/2017,CALDAS,2
Homicidios,20/01/2017,CESAR,3
Homicidios,20/01/2017,CHOCÓ,1
Homicidios,20/01/2017,CUNDINAMARCA,4
Homicidios,20/01/2017,CÓRDOBA,6
Homicidios,20/01/2017,MAGDALENA,1
Homicidios,20/01/2017,QUINDÍO,1
Homicidios,20/01/2017,SANTANDER,1
Homicidios,20/01/2017,VALLE,7
Homicidios,21/01/2017,ANTIOQUIA,4
Homicidios,21/01/2017,ATLÁNTICO,3
Homicidios,21/01/2017,BOLÍVAR,2
Homicidios,21/01/2017,CALDAS,1
Homicidios,21/01/2017,CAUCA,1
Homicidios,21/01/2017,CESAR,1
Homicidios,21/01/2017,CUNDINAMARCA,4
Homicidios,21/01/2017,GUAJIRA,1
Homicidios,21/01/2017,NARIÑO,1
Homicidios,21/01/2017,NORTE DE SANTANDER,1
Homicidios,21/01/2017,RISARALDA,1
Homicidios,21/01/2017,VALLE,3
Homicidios,22/01/2017,ANTIOQUIA,8
Homicidios,22/01/2017,ATLÁNTICO,3
Homicidios,22/01/2017,CALDAS,1
Homicidios,22/01/2017,CAQUETÁ,2
Homicidios,22/01/2017,CAUCA,2
Homicidios,22/01/2017,CUNDINAMARCA,7
Homicidios,22/01/2017,GUAJIRA,1
Homicidios,22/01/2017,HUILA,1
Homicidios,22/01/2017,NARIÑO,2
Homicidios,22/01/2017,NORTE DE SANTANDER,2
Homicidios,22/01/2017,SANTANDER,3
Homicidios,22/01/2017,TOLIMA,2
Homicidios,22/01/2017,VALLE,7
Homicidios,23/01/2017,AMAZONAS,1
Homicidios,23/01/2017,ANTIOQUIA,7
Homicidios,23/01/2017,ARAUCA,1
Homicidios,23/01/2017,ATLÁNTICO,1
Homicidios,23/01/2017,BOLÍVAR,1
Homicidios,23/01/2017,BOYACÁ,1
Homicidios,23/01/2017,CAQUETÁ,1
Homicidios,23/01/2017,CAUCA,2
Homicidios,23/01/2017,CHOCÓ,1
Homicidios,23/01/2017,CUNDINAMARCA,3
Homicidios,23/01/2017,CÓRDOBA,2
Homicidios,23/01/2017,HUILA,1
Homicidios,23/01/2017,MAGDALENA,1
Homicidios,23/01/2017,META,1
Homicidios,23/01/2017,NARIÑO,1
Homicidios,23/01/2017,RISARALDA,1
Homicidios,23/01/2017,SUCRE,3
Homicidios,23/01/2017,TOLIMA,2
Homicidios,23/01/2017,VALLE,6
Homicidios,24/01/2017,ANTIOQUIA,5
Homicidios,24/01/2017,BOLÍVAR,1
Homicidios,24/01/2017,BOYACÁ,1
Homicidios,24/01/2017,CAUCA,1
Homicidios,24/01/2017,CESAR,1
Homicidios,24/01/2017,CUNDINAMARCA,5
Homicidios,24/01/2017,GUAJIRA,1
Homicidios,24/01/2017,MAGDALENA,2
Homicidios,24/01/2017,META,2
Homicidios,24/01/2017,NORTE DE SANTANDER,1
Homicidios,24/01/2017,PUTUMAYO,2
Homicidios,24/01/2017,QUINDÍO,1
Homicidios,24/01/2017,RISARALDA,2
Homicidios,24/01/2017,SUCRE,2
Homicidios,24/01/2017,TOLIMA,1
Homicidios,24/01/2017,VALLE,4
Homicidios,25/01/2017,ANTIOQUIA,4
Homicidios,25/01/2017,ARAUCA,1
Homicidios,25/01/2017,ATLÁNTICO,3
Homicidios,25/01/2017,CAQUETÁ,2
Homicidios,25/01/2017,CAUCA,1
Homicidios,25/01/2017,CHOCÓ,1
Homicidios,25/01/2017,CUNDINAMARCA,3
Homicidios,25/01/2017,GUAJIRA,1
Homicidios,25/01/2017,GUAVIARE,1
Homicidios,25/01/2017,HUILA,1
Homicidios,25/01/2017,MAGDALENA,1
Homicidios,25/01/2017,NARIÑO,1
Homicidios,25/01/2017,NORTE DE SANTANDER,3
Homicidios,25/01/2017,RISARALDA,2
Homicidios,25/01/2017,SANTANDER,2
Homicidios,25/01/2017,VALLE,1
Homicidios,26/01/2017,ANTIOQUIA,4
Homicidios,26/01/2017,BOLÍVAR,1
Homicidios,26/01/2017,BOYACÁ,2
Homicidios,26/01/2017,CESAR,1
Homicidios,26/01/2017,CUNDINAMARCA,2
Homicidios,26/01/2017,CÓRDOBA,1
Homicidios,26/01/2017,MAGDALENA,1
Homicidios,26/01/2017,META,2
Homicidios,26/01/2017,NARIÑO,1
Homicidios,26/01/2017,NORTE DE SANTANDER,1
Homicidios,26/01/2017,QUINDÍO,1
Homicidios,26/01/2017,RISARALDA,2
Homicidios,26/01/2017,SANTANDER,2
Homicidios,26/01/2017,TOLIMA,2
Homicidios,26/01/2017,VALLE,4
Homicidios,27/01/2017,ANTIOQUIA,2
Homicidios,27/01/2017,ATLÁNTICO,5
Homicidios,27/01/2017,CAQUETÁ,1
Homicidios,27/01/2017,CESAR,1
Homicidios,27/01/2017,CHOCÓ,4
Homicidios,27/01/2017,CUNDINAMARCA,2
Homicidios,27/01/2017,GUAVIARE,1
Homicidios,27/01/2017,HUILA,1
Homicidios,27/01/2017,MAGDALENA,2
Homicidios,27/01/2017,NARIÑO,1
Homicidios,27/01/2017,NORTE DE SANTANDER,2
Homicidios,27/01/2017,PUTUMAYO,1
Homicidios,27/01/2017,RISARALDA,1
Homicidios,27/01/2017,SUCRE,1
Homicidios,27/01/2017,VALLE,6
Homicidios,28/01/2017,ANTIOQUIA,5
Homicidios,28/01/2017,ATLÁNTICO,1
Homicidios,28/01/2017,CALDAS,1
Homicidios,28/01/2017,CASANARE,1
Homicidios,28/01/2017,CHOCÓ,2
Homicidios,28/01/2017,CUNDINAMARCA,4
Homicidios,28/01/2017,CÓRDOBA,2
Homicidios,28/01/2017,NARIÑO,2
Homicidios,28/01/2017,NORTE DE SANTANDER,1
Homicidios,28/01/2017,QUINDÍO,1
Homicidios,28/01/2017,RISARALDA,3
Homicidios,28/01/2017,SANTANDER,1
Homicidios,28/01/2017,TOLIMA,1
Homicidios,28/01/2017,VALLE,8
Homicidios,29/01/2017,ANTIOQUIA,2
Homicidios,29/01/2017,ATLÁNTICO,2
Homicidios,29/01/2017,BOLÍVAR,2
Homicidios,29/01/2017,BOYACÁ,1
Homicidios,29/01/2017,CAUCA,4
Homicidios,29/01/2017,CESAR,3
Homicidios,29/01/2017,CHOCÓ,2
Homicidios,29/01/2017,CUNDINAMARCA,9
Homicidios,29/01/2017,GUAJIRA,3
Homicidios,29/01/2017,MAGDALENA,1
Homicidios,29/01/2017,META,2
Homicidios,29/01/2017,PUTUMAYO,1
Homicidios,29/01/2017,QUINDÍO,1
Homicidios,29/01/2017,RISARALDA,2
Homicidios,29/01/2017,SAN ANDRÉS,1
Homicidios,29/01/2017,VALLE,12
Homicidios,30/01/2017,ANTIOQUIA,3
Homicidios,30/01/2017,CALDAS,1
Homicidios,30/01/2017,CAUCA,1
Homicidios,30/01/2017,CESAR,1
Homicidios,30/01/2017,CHOCÓ,1
Homicidios,30/01/2017,CUNDINAMARCA,1
Homicidios,30/01/2017,GUAINÍA,1
Homicidios,30/01/2017,GUAVIARE,1
Homicidios,30/01/2017,META,1
Homicidios,30/01/2017,NARIÑO,1
Homicidios,30/01/2017,NORTE DE SANTANDER,1
Homicidios,30/01/2017,PUTUMAYO,1
Homicidios,30/01/2017,RISARALDA,1
Homicidios,30/01/2017,SANTANDER,1
Homicidios,30/01/2017,TOLIMA,1
Homicidios,30/01/2017,VALLE,5
Homicidios,31/01/2017,ANTIOQUIA,7
Homicidios,31/01/2017,ARAUCA,1
Homicidios,31/01/2017,CAQUETÁ,1
Homicidios,31/01/2017,CUNDINAMARCA,3
Homicidios,31/01/2017,CÓRDOBA,1
Homicidios,31/01/2017,MAGDALENA,2
Homicidios,31/01/2017,META,2
Homicidios,31/01/2017,NORTE DE SANTANDER,1
Homicidios,31/01/2017,RISARALDA,2
Homicidios,31/01/2017,VALLE,7
Homicidios,01/02/2017,ANTIOQUIA,5
Homicidios,01/02/2017,ATLÁNTICO,1
Homicidios,01/02/2017,CESAR,1
Homicidios,01/02/2017,CHOCÓ,1
Homicidios,01/02/2017,CUNDINAMARCA,6
Homicidios,01/02/2017,META,1
Homicidios,01/02/2017,NORTE DE SANTANDER,2
Homicidios,01/02/2017,SUCRE,1
Homicidios,01/02/2017,VALLE,4
Homicidios,02/02/2017,ANTIOQUIA,4
Homicidios,02/02/2017,ATLÁNTICO,3
Homicidios,02/02/2017,CALDAS,1
Homicidios,02/02/2017,CAQUETÁ,1
Homicidios,02/02/2017,CESAR,1
Homicidios,02/02/2017,CHOCÓ,2
Homicidios,02/02/2017,CUNDINAMARCA,6
Homicidios,02/02/2017,CÓRDOBA,2
Homicidios,02/02/2017,GUAVIARE,2
Homicidios,02/02/2017,PUTUMAYO,2
Homicidios,02/02/2017,QUINDÍO,1
Homicidios,02/02/2017,RISARALDA,2
Homicidios,02/02/2017,SANTANDER,1
Homicidios,02/02/2017,VALLE,7
Homicidios,03/02/2017,ANTIOQUIA,3
Homicidios,03/02/2017,ARAUCA,1
Homicidios,03/02/2017,ATLÁNTICO,4
Homicidios,03/02/2017,CALDAS,2
Homicidios,03/02/2017,CASANARE,1
Homicidios,03/02/2017,CAUCA,1
Homicidios,03/02/2017,CUNDINAMARCA,4
Homicidios,03/02/2017,GUAVIARE,1
Homicidios,03/02/2017,MAGDALENA,1
Homicidios,03/02/2017,NORTE DE SANTANDER,6
Homicidios,03/02/2017,RISARALDA,2
Homicidios,03/02/2017,VALLE,6
Homicidios,04/02/2017,ANTIOQUIA,10
Homicidios,04/02/2017,BOYACÁ,1
Homicidios,04/02/2017,CAQUETÁ,1
Homicidios,04/02/2017,CAUCA,4
Homicidios,04/02/2017,CESAR,1
Homicidios,04/02/2017,CHOCÓ,2
Homicidios,04/02/2017,CUNDINAMARCA,6
Homicidios,04/02/2017,GUAJIRA,2
Homicidios,04/02/2017,MAGDALENA,1
Homicidios,04/02/2017,NARIÑO,1
Homicidios,04/02/2017,TOLIMA,3
Homicidios,04/02/2017,VALLE,10
Homicidios,05/02/2017,ANTIOQUIA,8
Homicidios,05/02/2017,ATLÁNTICO,1
Homicidios,05/02/2017,BOLÍVAR,3
Homicidios,05/02/2017,BOYACÁ,1
Homicidios,05/02/2017,CAQUETÁ,1
Homicidios,05/02/2017,CAUCA,4
Homicidios,05/02/2017,CESAR,1
Homicidios,05/02/2017,CUNDINAMARCA,5
Homicidios,05/02/2017,MAGDALENA,1
Homicidios,05/02/2017,META,1
Homicidios,05/02/2017,NARIÑO,2
Homicidios,05/02/2017,NORTE DE SANTANDER,1
Homicidios,05/02/2017,QUINDÍO,1
Homicidios,05/02/2017,SANTANDER,1
Homicidios,05/02/2017,TOLIMA,3
Homicidios,05/02/2017,VALLE,11
Homicidios,06/02/2017,ANTIOQUIA,4
Homicidios,06/02/2017,BOLÍVAR,2
Homicidios,06/02/2017,CALDAS,1
Homicidios,06/02/2017,CASANARE,1
Homicidios,06/02/2017,CAUCA,1
Homicidios,06/02/2017,CHOCÓ,1
Homicidios,06/02/2017,CUNDINAMARCA,6
Homicidios,06/02/2017,GUAJIRA,1
Homicidios,06/02/2017,META,1
Homicidios,06/02/2017,NARIÑO,1
Homicidios,06/02/2017,QUINDÍO,2
Homicidios,06/02/2017,SANTANDER,2
Homicidios,06/02/2017,TOLIMA,1
Homicidios,06/02/2017,VALLE,8
Homicidios,07/02/2017,ANTIOQUIA,7
Homicidios,07/02/2017,BOLÍVAR,2
Homicidios,07/02/2017,CAUCA,2
Homicidios,07/02/2017,CHOCÓ,1
Homicidios,07/02/2017,CUNDINAMARCA,3
Homicidios,07/02/2017,CÓRDOBA,2
Homicidios,07/02/2017,GUAJIRA,1
Homicidios,07/02/2017,PUTUMAYO,1
Homicidios,07/02/2017,RISARALDA,2
Homicidios,07/02/2017,SANTANDER,1
Homicidios,07/02/2017,VALLE,7
Homicidios,08/02/2017,ANTIOQUIA,4
Homicidios,08/02/2017,BOLÍVAR,2
Homicidios,08/02/2017,CALDAS,2
Homicidios,08/02/2017,CESAR,1
Homicidios,08/02/2017,CUNDINAMARCA,6
Homicidios,08/02/2017,CÓRDOBA,1
Homicidios,08/02/2017,NORTE DE SANTANDER,1
Homicidios,08/02/2017,RISARALDA,1
Homicidios,08/02/2017,VALLE,6
Homicidios,09/02/2017,ANTIOQUIA,10
Homicidios,09/02/2017,ATLÁNTICO,1
Homicidios,09/02/2017,CAQUETÁ,1
Homicidios,09/02/2017,CUNDINAMARCA,1
Homicidios,09/02/2017,HUILA,1
Homicidios,09/02/2017,PUTUMAYO,1
Homicidios,09/02/2017,VALLE,4
Homicidios,10/02/2017,ANTIOQUIA,5
Homicidios,10/02/2017,ATLÁNTICO,1
Homicidios,10/02/2017,BOLÍVAR,2
Homicidios,10/02/2017,CAUCA,3
Homicidios,10/02/2017,CESAR,1
Homicidios,10/02/2017,CHOCÓ,1
Homicidios,10/02/2017,CUNDINAMARCA,3
Homicidios,10/02/2017,GUAJIRA,2
Homicidios,10/02/2017,MAGDALENA,1
Homicidios,10/02/2017,NARIÑO,4
Homicidios,10/02/2017,SANTANDER,2
Homicidios,10/02/2017,VALLE,6
Homicidios,11/02/2017,ANTIOQUIA,3
Homicidios,11/02/2017,ARAUCA,1
Homicidios,11/02/2017,ATLÁNTICO,2
Homicidios,11/02/2017,BOLÍVAR,2
Homicidios,11/02/2017,CALDAS,1
Homicidios,11/02/2017,CAUCA,2
Homicidios,11/02/2017,CESAR,1
Homicidios,11/02/2017,CUNDINAMARCA,3
Homicidios,11/02/2017,HUILA,1
Homicidios,11/02/2017,MAGDALENA,1
Homicidios,11/02/2017,META,2
Homicidios,11/02/2017,NARIÑO,1
Homicidios,11/02/2017,PUTUMAYO,1
Homicidios,11/02/2017,QUINDÍO,1
Homicidios,11/02/2017,RISARALDA,1
Homicidios,11/02/2017,SANTANDER,1
Homicidios,11/02/2017,VALLE,5
Homicidios,12/02/2017,ANTIOQUIA,6
Homicidios,12/02/2017,ARAUCA,2
Homicidios,12/02/2017,ATLÁNTICO,1
Homicidios,12/02/2017,BOLÍVAR,1
Homicidios,12/02/2017,BOYACÁ,1
Homicidios,12/02/2017,CALDAS,1
Homicidios,12/02/2017,CAUCA,1
Homicidios,12/02/2017,CHOCÓ,2
Homicidios,12/02/2017,CUNDINAMARCA,9
Homicidios,12/02/2017,CÓRDOBA,2
Homicidios,12/02/2017,GUAVIARE,1
Homicidios,12/02/2017,META,2
Homicidios,12/02/2017,NORTE DE SANTANDER,6
Homicidios,12/02/2017,SANTANDER,1
Homicidios,12/02/2017,VALLE,9
Homicidios,13/02/2017,ANTIOQUIA,5
Homicidios,13/02/2017,ATLÁNTICO,3
Homicidios,13/02/2017,BOLÍVAR,1
Homicidios,13/02/2017,CALDAS,1
Homicidios,13/02/2017,CAUCA,4
Homicidios,13/02/2017,CUNDINAMARCA,4
Homicidios,13/02/2017,CÓRDOBA,3
Homicidios,13/02/2017,MAGDALENA,2
Homicidios,13/02/2017,META,1
Homicidios,13/02/2017,NARIÑO,2
Homicidios,13/02/2017,RISARALDA,1
Homicidios,13/02/2017,SUCRE,1
Homicidios,13/02/2017,VALLE,3
Homicidios,14/02/2017,ANTIOQUIA,8
Homicidios,14/02/2017,CAUCA,1
Homicidios,14/02/2017,CUNDINAMARCA,3
Homicidios,14/02/2017,GUAJIRA,1
Homicidios,14/02/2017,HUILA,1
Homicidios,14/02/2017,MAGDALENA,1
Homicidios,14/02/2017,META,2
Homicidios,14/02/2017,QUINDÍO,1
Homicidios,14/02/2017,RISARALDA,1
Homicidios,14/02/2017,SANTANDER,1
Homicidios,14/02/2017,SUCRE,1
Homicidios,14/02/2017,VALLE,6
Homicidios,15/02/2017,ANTIOQUIA,9
Homicidios,15/02/2017,ATLÁNTICO,1
Homicidios,15/02/2017,BOLÍVAR,1
Homicidios,15/02/2017,CAUCA,1
Homicidios,15/02/2017,CHOCÓ,1
Homicidios,15/02/2017,CUNDINAMARCA,4
Homicidios,15/02/2017,CÓRDOBA,1
Homicidios,15/02/2017,GUAJIRA,1
Homicidios,15/02/2017,META,1
Homicidios,15/02/2017,NARIÑO,1
Homicidios,15/02/2017,NORTE DE SANTANDER,1
Homicidios,15/02/2017,QUINDÍO,1
Homicidios,15/02/2017,RISARALDA,1
Homicidios,15/02/2017,SANTANDER,1
Homicidios,15/02/2017,TOLIMA,1
Homicidios,15/02/2017,VALLE,5
